order_id,order_date,ship_date,category,product_name,sales,quantity,profit,country,city,state
CA-2014-122007,2014-03-19,2014-03-21,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,26.35,United States,Los Angeles,California
CA-2014-162250,2014-11-25,2014-11-25,Paper,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",7.78,1,3.5,United States,San Francisco,California
CA-2012-157028,2012-11-28,2012-12-03,Art,BIC Brite Liner Highlighters,8.28,2,3.48,United States,Las Cruces,New Mexico
US-2014-147655,2014-09-05,2014-09-06,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.07,7,-58.72,United States,Redmond,Oregon
CA-2012-157805,2012-08-31,2012-09-04,Phones,Toshiba IPT2010-SD IPÂ Telephone,555.96,5,41.7,United States,San Diego,California
CA-2014-123029,2014-10-01,2014-10-03,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,47.99,United States,Los Angeles,California
US-2014-166688,2014-05-21,2014-05-27,Binders,Wilson Jones Impact Binders,8.29,2,3.0,United States,Las Vegas,Nevada
US-2012-106873,2012-09-24,2012-09-29,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.58,2,2.37,United States,Avondale,Arizona
CA-2011-102645,2011-01-24,2011-01-29,Paper,Xerox 195,40.08,6,19.24,United States,Las Vegas,Nevada
CA-2013-100300,2013-06-25,2013-06-27,Machines,Okidata MB760 Printer,4476.8,4,503.64,United States,San Diego,California
US-2013-155768,2013-12-02,2013-12-02,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,1.6,United States,Oxnard,California
CA-2014-119424,2014-06-13,2014-06-15,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.98,3,9.0,United States,Kent,Washington
CA-2014-156776,2014-08-08,2014-08-12,Phones,Polycom VoiceStation 500 ConferenceÂ phone,707.88,3,44.24,United States,Westminster,California
CA-2011-146843,2011-11-30,2011-12-06,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.99,7,3.6,United States,Avondale,Arizona
CA-2011-103310,2011-05-10,2011-05-15,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,19.18,United States,San Jose,California
CA-2013-104689,2013-12-02,2013-12-06,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,6.91,United States,Los Angeles,California
CA-2014-141747,2014-08-04,2014-08-09,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,4.18,United States,Seattle,Washington
CA-2012-167479,2012-03-14,2012-03-19,Paper,Xerox 223,19.44,3,9.33,United States,Roseville,California
CA-2011-144071,2011-12-08,2011-12-15,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,11.17,United States,San Francisco,California
CA-2013-152646,2013-11-22,2013-11-27,Paper,Xerox 222,32.4,5,15.55,United States,Los Angeles,California
CA-2014-140515,2014-03-20,2014-03-25,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,106.78,United States,Los Angeles,California
CA-2011-153619,2011-11-03,2011-11-03,Art,Prang Dustless Chalk Sticks,6.72,4,3.36,United States,Los Angeles,California
CA-2014-133718,2014-07-24,2014-07-27,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.19,3,5.51,United States,Los Angeles,California
CA-2011-148383,2011-12-27,2011-12-31,Binders,GBC DocuBind 300 Electric Binding Machine,946.76,6,-694.29,United States,Phoenix,Arizona
CA-2013-126732,2013-09-03,2013-09-07,Furnishings,Ultra Door Pull Handle,94.68,9,31.24,United States,Los Angeles,California
CA-2011-113271,2011-07-09,2011-07-14,Binders,Avery Hidden Tab Dividers for Binding Systems,14.3,6,4.65,United States,San Francisco,California
CA-2014-130106,2014-05-23,2014-05-27,Art,Newell 350,9.84,3,2.85,United States,San Francisco,California
CA-2014-155712,2014-03-03,2014-03-09,Binders,Catalog Binders with Expanding Posts,107.65,2,33.64,United States,Los Angeles,California
CA-2014-111388,2014-09-03,2014-09-03,Chairs,"Global Leather Task Chair, Black",215.98,3,-2.7,United States,Seattle,Washington
CA-2011-125759,2011-02-09,2011-02-10,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,5.53,United States,North Las Vegas,Nevada
US-2011-134054,2011-10-10,2011-10-10,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,112.57,United States,Albuquerque,New Mexico
CA-2013-166772,2013-09-21,2013-09-25,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,40.97,United States,Seattle,Washington
CA-2014-102218,2014-09-03,2014-09-05,Labels,Avery 519,11.7,2,3.95,United States,Fort Collins,Colorado
CA-2011-111857,2011-04-23,2011-04-26,Paper,Xerox 1891,48.91,1,22.99,United States,San Francisco,California
CA-2012-137603,2012-09-19,2012-09-24,Art,Newell 323,8.4,5,2.18,United States,Santa Fe,New Mexico
CA-2011-128237,2011-03-25,2011-03-30,Art,Newell 35,6.56,2,1.9,United States,San Francisco,California
CA-2014-121853,2014-09-24,2014-09-30,Paper,Xerox 1909,211.04,8,97.08,United States,Los Angeles,California
US-2014-130687,2014-09-08,2014-09-11,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,34.81,United States,Edmonds,Washington
CA-2012-164497,2012-11-28,2012-11-30,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,15.4,United States,San Francisco,California
CA-2013-108056,2013-09-30,2013-10-04,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,75.18,United States,Springfield,Oregon
CA-2014-130715,2014-09-17,2014-09-21,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,8.77,United States,San Francisco,California
CA-2011-155264,2011-10-19,2011-10-22,Binders,Accohide Poly Flexible Ring Binders,2.99,1,1.12,United States,San Francisco,California
CA-2013-119123,2013-03-14,2013-03-19,Binders,Cardinal EasyOpen D-Ring Binders,51.18,7,19.19,United States,Riverside,California
CA-2013-114860,2013-12-23,2013-12-29,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,202.25,United States,Moreno Valley,California
CA-2013-159009,2013-09-24,2013-09-28,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.22,4,4.46,United States,Seattle,Washington
CA-2014-111591,2014-03-22,2014-03-26,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.58,6,10.32,United States,Seattle,Washington
CA-2014-102820,2014-05-08,2014-05-12,Phones,Blue Parrot B250XT Professional Grade Wireless BluetoothÂ HeadsetÂ with,419.94,7,52.49,United States,Pasadena,California
CA-2013-149671,2013-06-06,2013-06-10,Supplies,Acme Box Cutter Scissors,61.38,6,15.96,United States,Seattle,Washington
CA-2012-126347,2012-12-14,2012-12-19,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2,10.5,United States,Los Angeles,California
CA-2014-163097,2014-08-28,2014-09-01,Furnishings,Flat Face Poster Frame,120.58,8,33.16,United States,Mesa,Arizona
CA-2012-130848,2012-10-25,2012-10-25,Chairs,Global Highback Leather Tilter in Burgundy,582.34,8,-29.12,United States,Denver,Colorado
CA-2011-159814,2011-06-24,2011-06-28,Furnishings,Acrylic Self-Standing Desk Frames,4.27,2,0.96,United States,Tucson,Arizona
CA-2013-108959,2013-03-11,2013-03-15,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.7,1,6.54,United States,Glendale,Arizona
CA-2012-164777,2012-01-27,2012-01-29,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.0,United States,Los Angeles,California
CA-2012-127824,2012-10-18,2012-10-22,Phones,Motorola L703CM,249.58,2,15.6,United States,Seattle,Washington
CA-2011-145254,2011-07-23,2011-07-27,Phones,VTech DS6151,604.75,6,60.48,United States,San Francisco,California
CA-2013-160479,2013-09-16,2013-09-21,Art,SANFORD Major Accent Highlighters,35.4,5,13.45,United States,Seattle,Washington
CA-2012-119627,2012-08-17,2012-08-23,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,30.08,2,-5.26,United States,Peoria,Arizona
CA-2014-107853,2014-05-27,2014-06-01,Paper,Xerox 201,12.96,2,6.22,United States,Oceanside,California
US-2013-148957,2013-09-18,2013-09-24,Labels,Avery 481,12.32,4,5.91,United States,Redmond,Washington
CA-2011-140032,2011-09-08,2011-09-13,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.61,2,3.01,United States,San Francisco,California
CA-2014-145506,2014-06-04,2014-06-08,Storage,Eldon Gobal File Keepers,136.26,9,5.45,United States,Spokane,Washington
CA-2012-129546,2012-09-28,2012-10-05,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,55.84,United States,Los Angeles,California
CA-2011-138240,2011-10-09,2011-10-14,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,41.93,United States,San Francisco,California
CA-2011-100867,2011-10-19,2011-10-24,Phones,RCA Visys Integrated PBX 8-Line Router,321.55,6,20.1,United States,Lakewood,California
CA-2013-126858,2013-11-20,2013-11-24,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,1.6,United States,Seattle,Washington
CA-2011-122679,2011-07-22,2011-07-28,Art,Crayola Colored Pencils,19.68,6,6.49,United States,Los Angeles,California
CA-2012-156566,2012-10-01,2012-10-04,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,50.12,United States,Portland,Oregon
CA-2014-111738,2014-01-04,2014-01-08,Binders,GBC ProClick 150 Presentation Binding System,2022.27,8,682.52,United States,San Francisco,California
US-2013-123610,2013-05-13,2013-05-17,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,6,46.8,United States,Mission Viejo,California
US-2012-158589,2012-11-20,2012-11-24,Furnishings,Dana Swing-Arm Lamps,32.04,3,8.01,United States,San Francisco,California
US-2014-104451,2014-05-09,2014-05-13,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,22.7,United States,San Francisco,California
CA-2013-101189,2013-02-04,2013-02-09,Storage,Safco Commercial Shelving,93.02,2,3.72,United States,Los Angeles,California
CA-2014-156958,2014-12-06,2014-12-07,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5,29.37,United States,Seattle,Washington
CA-2014-111759,2014-07-09,2014-07-13,Paper,Staples,52.76,2,24.27,United States,Seattle,Washington
CA-2013-148747,2013-09-26,2013-09-28,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.67,2,84.29,United States,San Francisco,California
CA-2012-135727,2012-05-11,2012-05-16,Chairs,Global Chrome Stack Chair,191.97,7,16.8,United States,Phoenix,Arizona
CA-2012-160864,2012-05-03,2012-05-06,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.85,3,5.19,United States,San Jose,California
CA-2013-125724,2013-09-23,2013-09-28,Furnishings,Aluminum Document Frame,68.43,7,8.55,United States,Broomfield,Colorado
CA-2012-161242,2012-06-01,2012-06-08,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,5.76,United States,Los Angeles,California
CA-2012-148495,2012-08-13,2012-08-13,Furnishings,Ultra Door Pull Handle,31.56,3,10.41,United States,Pomona,California
CA-2013-108630,2013-11-19,2013-11-19,Binders,Recycled Premium Regency Composition Covers,61.12,5,22.16,United States,Concord,California
CA-2014-104619,2014-01-25,2014-01-30,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,6.72,United States,San Jose,California
CA-2012-149517,2012-09-19,2012-09-23,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,19.47,United States,Sacramento,California
CA-2012-116841,2012-04-14,2012-04-18,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.21,1,2.64,United States,Springfield,Oregon
CA-2013-130638,2013-05-17,2013-05-20,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4,19.8,United States,Los Angeles,California
CA-2013-110086,2013-09-19,2013-09-23,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.98,2,24.0,United States,Woodland,California
CA-2011-128524,2011-11-11,2011-11-13,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1,6.89,United States,Seattle,Washington
CA-2013-140256,2013-08-23,2013-08-30,Art,Newell 346,5.76,2,1.67,United States,Los Angeles,California
CA-2011-124702,2011-11-18,2011-11-25,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2,55.02,United States,Seattle,Washington
US-2014-125808,2014-11-13,2014-11-16,Paper,Xerox 1899,11.56,2,5.66,United States,Los Angeles,California
CA-2011-104563,2011-03-07,2011-03-12,Art,Newell Chalk Holder,20.65,5,9.5,United States,Seattle,Washington
US-2014-107979,2014-06-09,2014-06-14,Accessories,Memorex Micro Travel Drive 16 GB,89.54,7,12.31,United States,Glendale,Arizona
CA-2013-107104,2013-11-27,2013-12-01,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.66,8,160.31,United States,Los Angeles,California
CA-2014-161893,2014-01-24,2014-01-28,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.98,2,12.0,United States,Tucson,Arizona
CA-2011-100860,2011-03-26,2011-03-30,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,9.0,United States,Pomona,California
CA-2013-160717,2013-06-07,2013-06-12,Phones,Samsung Galaxy Mega 6.3,3023.93,9,226.79,United States,Santa Barbara,California
CA-2014-132619,2014-09-01,2014-09-06,Storage,Space Solutions Commercial Steel Shelving,193.95,3,9.7,United States,San Francisco,California
US-2012-120957,2012-12-07,2012-12-07,Paper,Xerox 218,12.96,2,6.22,United States,Riverside,California
CA-2014-157448,2014-11-17,2014-11-21,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3,23.99,United States,Los Angeles,California
CA-2013-126270,2013-04-24,2013-04-28,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.09,7,6.56,United States,San Clemente,California
US-2014-140312,2014-11-14,2014-11-20,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5,1.38,United States,Dublin,California
CA-2013-137393,2013-05-07,2013-05-11,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,14.14,United States,Bakersfield,California
CA-2012-130113,2012-12-27,2012-12-31,Storage,Fellowes Super Stor/Drawer Files,323.1,2,61.39,United States,San Francisco,California
CA-2014-122770,2014-12-14,2014-12-19,Labels,Avery 49,8.64,3,4.23,United States,San Francisco,California
CA-2014-118668,2014-01-03,2014-01-05,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,5.81,United States,Los Angeles,California
CA-2014-116498,2014-05-31,2014-06-04,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6,10.18,United States,San Diego,California
CA-2014-130148,2014-09-25,2014-09-29,Paper,Array Memo Cubes,31.08,6,15.23,United States,San Francisco,California
CA-2014-154116,2014-12-16,2014-12-20,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,10.73,United States,Inglewood,California
CA-2013-105291,2013-10-31,2013-11-05,Fasteners,Assorted Color Push Pins,3.62,2,1.19,United States,San Luis Obispo,California
CA-2014-125990,2014-10-20,2014-10-24,Binders,JM Magazine Binder,39.62,3,13.87,United States,San Francisco,California
CA-2013-161746,2013-10-22,2013-10-28,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.14,3,12.11,United States,Los Angeles,California
CA-2013-116379,2013-11-08,2013-11-13,Binders,GBC VeloBinder Manual Binding System,57.58,2,20.15,United States,San Francisco,California
CA-2014-142293,2014-09-18,2014-09-21,Accessories,Logitech Trackman Marble Mouse,89.97,3,37.79,United States,Boise,Idaho
CA-2011-111962,2011-09-29,2011-10-04,Binders,GBC Standard Plastic Binding Systems' Combs,10.05,2,3.14,United States,Seattle,Washington
CA-2014-124261,2014-11-15,2014-11-20,Art,Newell 347,34.24,8,9.93,United States,Los Angeles,California
CA-2014-129294,2014-03-17,2014-03-22,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,80.63,United States,Los Angeles,California
CA-2014-131303,2014-11-29,2014-12-03,Labels,Round Specialty Laser Printer Labels,62.65,5,29.45,United States,San Diego,California
CA-2014-137505,2014-11-25,2014-11-25,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,9.1,United States,Los Angeles,California
US-2013-158680,2013-07-02,2013-07-03,Binders,Zipper Ring Binder Pockets,2.5,1,0.9,United States,Seattle,Washington
CA-2013-146913,2013-11-01,2013-11-06,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,70.2,United States,San Francisco,California
CA-2011-121762,2011-02-15,2011-02-19,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,86.39,United States,Seattle,Washington
CA-2011-123855,2011-06-18,2011-06-23,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,139.8,5,12.23,United States,Los Angeles,California
CA-2014-142328,2014-12-08,2014-12-15,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,25.02,United States,San Francisco,California
CA-2014-137918,2014-09-30,2014-10-07,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7,28.22,United States,Lodi,California
US-2011-139640,2011-11-07,2011-11-11,Paper,Xerox 1995,25.92,5,9.07,United States,Portland,Oregon
US-2011-164406,2011-08-15,2011-08-19,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,42.81,United States,San Francisco,California
US-2013-125402,2013-09-26,2013-10-02,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",10.9,5,5.12,United States,Long Beach,California
CA-2014-169327,2014-09-03,2014-09-05,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,11.21,United States,Los Angeles,California
CA-2011-142979,2011-04-12,2011-04-18,Art,Prismacolor Color Pencil Set,39.68,2,16.27,United States,Lodi,California
CA-2014-138870,2014-06-20,2014-06-24,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32,4,21.13,United States,San Francisco,California
CA-2012-164301,2012-03-26,2012-03-30,Tables,Bush Advantage Collection Racetrack Conference Table,3393.68,8,610.86,United States,Seattle,Washington
CA-2011-112291,2011-04-03,2011-04-08,Envelopes,Staples,11.16,2,5.58,United States,Los Angeles,California
CA-2014-117646,2014-08-22,2014-08-26,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.1,3,20.75,United States,Louisville,Colorado
US-2012-129007,2012-09-13,2012-09-15,Furnishings,Flat Face Poster Frame,131.88,7,55.39,United States,Anaheim,California
